dataset_version,queId,difficulty,qtype,problem,knowledge_point_routes
2023-07-07,681b53f5f3ca46d192bdc4d5538dc3f9,1,short_answer,A gardener planted $12$ sunflower seeds along the edge of a circular garden. Each sunflower seed is $1.5$ metres apart. Find the circumference of the circular garden. ,['Overseas Competition->Knowledge Point->Word Problem Modules->Interval Problems']
2023-07-07,a91b6b3ee1ba49258ef75384834b6006,1,short_answer,Work out~$\dfrac{3}{8}$~of $32$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Fractions->Operations of Fractions->Multiplication of Fractions']
2023-07-07,e3c684818e824d38b568f73a39a2e8a3,1,short_answer,"There were $10$ pieces of paper. Some of them were cut into three parts. Altogether, there are now $16$ pieces of paper. How many pieces were cut into three parts? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Applying Addition and Subtraction']
2023-07-07,48863edbbbd648d296639b0ac7b6a0a5,1,short_answer,$$198+67-25=$$~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Addition and Subtraction ']
2023-07-07,51f55ad6ea4b438da0c7c862bf88d5ca,1,short_answer,"A total of twelve boys and eight girls participated in Sports Day. Given that the average score of the boys was $10$, and the average score of all participants was $14$, find the average score of the girls. ","['Overseas Competition->Knowledge Point->Counting Modules->Statistics and Probability', 'Overseas Competition->Knowledge Point->Word Problem Modules->Average Problems ->Questions Involving Average->Questions Involving Average (ordinary type)']"
2023-07-07,13a8b45061f4450e89e1c253f4020c18,2,short_answer,"Students from Year 3 line up and form a square array, and there is a surplus of $9$ students. If one row and one column are added to form a larger square array, $16$ more students are needed. Find the number of students in Year 3. ",['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Squares->Solid Squares']
2023-07-07,18a91f2a3e4b4cc6a04adbcfd3069472,1,short_answer,"Lily divides $50$ postcards into $5$ envelopes. One week after Lily has already divided the postcards, her friends give her some other postcards, and then Lily divides those new postcards into another $2$ envelopes. Each envelope has the same number of postcards. How many postcards in total are there? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Unitary Method Problems->Finding the Unit Rate and then the Total Value']
2023-07-07,c0dd58bb208c4720a65f8a3da63ebc53,1,short_answer,"When Harry bought his train ticket, he received £$$2.50$$ in change. He noticed that for each coin in his change, there was~\uline{exactly}~one other coin of the same value. What was the coin of smallest value in Harry\textquotesingle s change?  Answer~\uline{~~~~~~~~~~}~ ",['Overseas Competition->Knowledge Point->Combinatorics->Logical Reasoning->Reasoning by Conditions->Complex Reasoning ']
2023-07-07,3443aaa6a82a4aa1acae9f85d2a28ffe,3,short_answer,"Jolie baked some cookies. She threw away~$\dfrac{3}{5}$~of the cookies as they were burnt, and she sold $75 \%$ of the remaining cookies. Given that the number of cookies she burnt was $$42$$ more than the number of cookies she sold, how many cookies did Jolie bake at first? ",['Overseas Competition->Knowledge Point->Number Theory Modules->Remainder Problems']
2023-07-07,d7759b0612fe43e8a7e3a06d59283855,1,short_answer,"Rabbit food costs $80$p for $100$ grams.  What is the cost of $250$ grams of rabbit food?  Show your working, giving your answer in $￡$． ",['Overseas Competition->Knowledge Point->Word Problem Modules->Unitary Method Problems->Unitary Method with One Variable']
2023-07-07,8cf2ad99816645c8ba0e8566d2059b61,1,short_answer,Evaluate the following expression:  $\frac{(-3.2)-(0.2)^{2}}{-1.8}-\frac{41.08-(-\frac{2}{5})^{2}}{3+(-2)^{3}}$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Negative Numbers']
2023-07-07,03ff37f2d8384e4285c23e9e15eec692,1,short_answer,Teacher Angel has $$27$$ apples. She want to pack the apples into container so she can keep them nicely in the fridge. Each fo the container can only hold $$4$$ apples. What is the least number of containers needed so that teacher Angel can pack all the apples in the fridge? ,['Overseas Competition->Knowledge Point->Number Theory Modules->Remainder Problems->Questions involving Divisions with Remainders']
2023-07-07,a5661c18fea04c948a12554694325f0d,2,short_answer,"My special number has a $9$ in the units column. If I remove the $9$ from the units column and place it at the left hand end of the number, but leave all the other digits unchanged. I get a new number. This new number is four times my special number.What is my special number? ",['Overseas Competition->Knowledge Point->Number Theory Modules->Place Value and Number Bases->Numbers->Understanding Numbers and Digits']
2023-07-07,d6d6b3b23b51458482c4922539d3c5df,1,short_answer,Calculate the following expression quickly and show your working!  $$50-21-19$$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Addition and Subtraction ']
2023-07-07,5477bd06248540239e46216795757a4a,1,short_answer,Mary scored $14$ out of $20$ in a test.  Find $14$ out of $20$ as a percentage. ,['Overseas Competition->Knowledge Point->Calculation Modules->Percentage Calculation']
2023-07-07,2324e551139441b59d8da8e39e7bf259,2,short_answer,A $$4$$-digit number $$\overline{107Y}$$ is divisible by $$6$$. Find the value of $$Y$$. ,['Overseas Competition->Knowledge Point->Number Theory Modules->Remainder Problems->Questions involving Divisions with Remainders']
2023-07-07,7b61fa01ec374c2b83c5f8a39d04e91c,1,short_answer,A $2$-digit number has a remainder of $1$ when it is divided by $4$. It also has a remainder of $1$ when divided by $7$. Find the smallest possible $2$-digit number. ,['Overseas Competition->Knowledge Point->Number Theory Modules->Remainder Problems->Questions involving Divisions with Remainders']
2023-07-07,93e28acfc00d445394efdabe5a2da3c8,1,short_answer,"Laura, Rita and other four students are lining up to take a picture. Laura must stand in the front, and Rita cannot stand at the end. How many ways are there for them to form the line? ","['Overseas Competition->Knowledge Point->Counting Modules->Law of Addition and Multiplication->Queuing Problems', 'Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations']"
2023-07-07,90c447fcc0de4e5a9b771920095757aa,1,short_answer,Paul made a sugar solution by mixing $70\text{g}$ of sugar and $490\text{g}$ of water. What is the concentration of the sugar solution? ,['Overseas Competition->Knowledge Point->Word Problem Modules']
2023-07-07,90d9980aee5c463cad10072163e15658,0,short_answer,"Towns A and B are two places on a highway. Jerry starts driving from town A and Kevin starts driving from town B at the same time. They travel towards each other. When they meet each other, Jerry has travelled three-sevenths of the distance between towns A and B. The speed of Kevin is $80$ mph. In each hour, Jerry travels $\frac25$ of the road length. What is the length of the road? ",['Overseas Competition->Knowledge Point->Calculation Modules->Ratios and Proportions']
2023-07-07,b5485eaf0ddf46c89dd4082df078ffbf,0,short_answer,\textbf{$$n$$~}is the number where $$4\times n=36\div3$$.  \textbf{$$n=$$~\uline{~~~~~~~~~~}~} ,['Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation->Linear Equations with one Variable->Equations with Whole Number Coefficient']
2023-07-07,2bf4015e0be3437da65611461a6f01c5,1,short_answer,"Define the operation symbol $$a\otimes b=\left( a+b \right)\times a$$, find the value of $$(4\otimes 7)$$. ",['Overseas Competition->Knowledge Point->Calculation Modules->Operations with New Definition']
2023-07-07,c8ffb29e933649f1a14001292da6814e,1,short_answer,Multiply $$53\times9$$  Answer~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Multiplication and Division of Whole Numbers->Multiplication out of the Multiplication Table']
2023-07-07,0f16879a0bec4f9fb882203fb6a75cef,2,short_answer,"In a sale, there is a $$50 \%$$ discount for all items off the regular price. If at least $$5$$ items were bought, there would be an additional $$20 \%$$ discount on the discounted price. Mr Tan bought $$8$$ items at the shop and the regular total price for the $$8$$ items is ＄$$120$$. How much did Mr Tan pay in dollars? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Basic Profit and Loss Concepts']
2023-07-07,799dbcfeda0a40a3a052a9aed029df33,1,short_answer,"Buzz is three times as heavy as Jessie. If Buzz is $450{\rm{g}}$ heavier than Jessie, what is the weight of Buzz in grams? ","['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Problems of Difference and Multiple->Differences and Multiples of Two Variables->Differences and Integer Multiples']"
2023-07-07,3d94d3aa90b542049e493d4ab7538dea,1,short_answer,"Jack sold $$88$$ apples today, which is make up $$\frac 47$$ of the number of apples he brought today. How many apples did he bring today? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Finding the Base']
2023-07-07,695197b7d2474faba84b6999f62c3332,1,short_answer,"Singapore time is $$7$$ hours ahead of London time. A plane took off from Singapore at $$05:00$$ of $$24$$th August and flew to London. When it landed in London, the clock there showed $$11:00$$ of $$24$$th August. How long did the flight take? ","['Overseas Competition->Knowledge Point->Combinatorics->Time Problem->Time Calculation', 'Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations']"
2023-07-07,bac4be7824ee43909d38294e95af5558,0,short_answer,Work out:  $$42\div10$$  Answer:~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Calculation Modules->Decimals->Multiplication and Division of Decimals->Division of Decimals']
2023-07-07,ca71d8deb6874a48b997dfa4946cf66c,1,short_answer,"The average number of pencils owned by the boys and girls in a class is $$35$$. The average number of pencils owned by the boys is $$20$$ while the average number of pencils owned by the girls is $$60$$. If there are $$40$$ pupils in the class, how many boys are in the class? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Equation Word Problems->Word Problems for Linear Equations with One Variable']
2023-07-07,e15d4768dc4c4072857f5a57de71a7fd,2,short_answer,"Sally plays two games against Martin.  In each game, Sally could win, draw or lose.  In each game they play,  the probability that Sally will win against Martin is $0.3$  the probability that Sally will draw against Martin is $0.1$  Work out the probability that Sally will win exactly one of the two games against Martin. ",['Overseas Competition->Knowledge Point->Counting Modules->Statistics and Probability->Questions Involving Probability->Calculating the Probability by Using Law of Addition and Multiplication']
2023-07-07,6a26a1f4961b42cda05e71749b6db36e,1,short_answer,"Jonathan has some lollipops and he wants to put them into boxes. When he puts $4$ lollipops into each box, he has $32$ lollipops left over. What he puts $7$ lollipops into each box, the last box had only $3$ lollipops. How many lollipops does Jonathan have? ",['Overseas Competition->Knowledge Point->Counting Modules->Inclusion-Exclusion Principle']
2023-07-07,a6f1656bdca94cb5bb2e8feecf11199a,1,short_answer,"When each of the numbers $$2010$$, $$2377$$ and $$3111$$ is divided by a number $$D$$, they give the same remainder $$R$$. Find the largest possible value of $$D+R$$. ",['Overseas Competition->Knowledge Point->Number Theory Modules->Remainder Problems->Congruence']
2023-07-07,f23477aaae354680a318e24f3cc005a7,1,short_answer,"When $$\dfrac{1}{13}$$ is written in decimal form, what is the digt in the $2012^{\text{t}\text{h}}$~decimal place? ",['Overseas Competition->Knowledge Point->Calculation Modules->Decimals->Recurring Decimals']
2023-07-07,1704b8a5c6f542c3a689bc27fdeec9dd,1,short_answer,$531 \times 135$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Multiplication and Division of Whole Numbers->Multiplication out of the Multiplication Table']
2023-07-07,23f30d5016a749f989d2709b4e2a66a8,2,short_answer,"If you add up the digits of $$14$$ you get $$5$$, i.e.$$1+ 4=5$$.  \textbf{How many} $$2$$-digit numbers are there altogether (including $$14$$) which add up to a multiple of $$5$$? ",['Overseas Competition->Knowledge Point->Counting Modules->Questions Involving Enumeration->Enumeration->Ordered Enumeration']
2023-07-07,86efdba907a74bacbc9b69da4825ce61,2,short_answer,"It is given that~$a\Psi b=a\times3+b\times4$, What is the value of~$4\Psi7$?~\uline{~~~~~~~~~~}~ ",['Overseas Competition->Knowledge Point->Calculation Modules->Operations with New Definition']
2023-07-07,2ad497194d6f450abccaef3b55d6f58f,2,short_answer,"The ratio of Eddi\textquotesingle s cards and Wiya\textquotesingle s cards was 8:7. After Eddi gave 4 cards to Wiya, the ratio became 18:17. How many cards did Eddi have at first? ",['Overseas Competition->Knowledge Point->Calculation Modules->Ratios and Proportions->Ratio']
2023-07-07,770c05d97a024fdbaf944f8e7f240d9f,1,short_answer,Solve the equation below：  $$3\left( 2x-2 \right)=30-3x$$. $x=$． ,['Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation->Linear Equations with one Variable']
2023-07-07,5500f21bc74e4e09974c72edd6ba504d,1,short_answer,"Max bought some blue, red and green marbles. He bought $$72$$ blue marbles. The ratio of the number of red marbles to the number of blue marbles was $$5:6$$. The number of red marbles was twice that of the number of green marbles. How many marbles did Max have altogether? ",['Overseas Competition->Knowledge Point->Calculation Modules->Ratios and Proportions->Ratio']
2023-07-07,8a86b5d67c0c44e89925084668201394,1,short_answer,Calculate $$\frac{2017\dfrac{7}{8}\times 3\dfrac{2}{3}-2016.875\times \dfrac{11}{3}}{\left( 2017\dfrac{1}{3}-2016.875 \right)\times 17}\times 3\dfrac{23}{32}$$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Fractions->Complex Fractions']
2023-07-07,1bf11d4ba9fe405c8767bb70997fd945,1,short_answer,"The golden rabbit and the sea turtle were having a $$6990-$$meter race. They started running at the same time. The golden rabbit ran at a speed of $$330\textasciitilde{} m/min$$ and the sea turtle ran at a speed of $$30\textasciitilde{} m/min$$. Ten minutes later, the rabbit felt confident and slept for $$215$$ minutes. Then he woke up and continued running at the same speed. According to the information above, who reached the finish line first? What was the distance between them when the first one reached the finish line? ","['Overseas Competition->Knowledge Point->Distance Word Problems->Distance Word Problems on Straight Road', 'Overseas Competition->Knowledge Point->Word Problem Modules']"
2023-07-07,79d7374a63ab4894b0eb632021d19346,1,short_answer,Class A has $47$ more students than Class B. How many students need to be moved from Class A to Class B such that Class A will have $9$ more students than Class B? ,['Overseas Competition->Knowledge Point->Word Problem Modules']
2023-07-07,2c92243cffd64756b422d36fd5a66424,1,short_answer,A string measures $$13.2\text{cm}$$. It is cut into three pieces. Two of the pieces measure $$5.3\text{cm}$$ and $$3.8\text{cm}$$. What is the length of the third piece? ,['Overseas Competition->Knowledge Point->Calculation Modules->Decimals->Addition and Subtraction of Decimals->Subtraction of Decimals']
2023-07-07,61eccb915ca741c7b21a213b89915b76,1,short_answer,"Given that three positive integers $$A$$, $$B$$, and $$C$$ (the numbers can be the same), and $$A+B+C=31$$, find the largest value of $$A\times B\times C$$. ","['Overseas Competition->Knowledge Point->Combinatorics->Combinatorics Involving Extreme Values->Extreme Value with Fixed Sums', 'Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations']"
2023-07-07,cf1c9e5f45354fe48f3b0685d1e60dbe,1,short_answer,Calculate $$5.221 + 5.8$$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Decimals->Addition and Subtraction of Decimals->Addition of Decimals']
2023-07-07,c4e305df8e864689a3ba869bd34de689,1,short_answer,There are $5$ footballs in one basket. How many footballs are there in $7$ baskets? ,['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,ab941a0743bd48f0a1e26a2e34ebdae5,1,short_answer,"A used-car dealer sells a car at $$120 \%$$ of its cost. If a car costs £$$25000$$, how much will he sell the car for? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Knowing the Base']
2023-07-07,93fe50f0358b4d2ea6a521e9ea3ed0a2,1,short_answer,The difference between two numbers is $$57$$ and the sum of the numbers is $$77$$. What is the value of the smaller number? ,"['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Problems Involving Sum and Difference']"
2023-07-07,f50c5960070d4a3fb0b23a7198ed14e0,1,short_answer,"There were twice as many adults as boys and thrice as many girls as boys at a funfair. Given that there were a total of $480$ people at the funfair, how many girls were there at the funfair? ","['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Problems of Sum and Multiple']"
2023-07-07,bfa83b401aa849afa830d6bedd007504,1,short_answer,"A number is oddtastic if all of its digits are odd. For example, 9, 57 and 313 are oddtastic. However, 50 and 787 are not oddtastic, since 0 and 8 are even digits. How many of the numbers from 1 to 999 are oddtastic? ",['Overseas Competition->Knowledge Point->Counting Modules']
2023-07-07,3e8c59f7bce94540b723e7c4f74ae108,1,short_answer,How many $$3$$-digit odd numbers are there such that the sum of the individual digit added up to be $$5$$? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Equation Word Problems']
2023-07-07,a750e73a350c42c59e6e88752789f517,0,short_answer,"Pairs of avocados are sold in a shop. $16$ pairs of avocados are sold at a total cost of $£24$. The shopkeeper now decides to separate the pairs and sell the avocados individually, but without any change to the total price. What is the cost of an individual avocado? Give your answer in pence. ",['Overseas Competition->Knowledge Point->Calculation Modules->Decimals->Multiplication and Division of Decimals']
2023-07-07,e06dbcf7684f4efe9b8aa8167604d9eb,1,short_answer,I roll $2$ fair $6$-sided dice and add up the numbers shown on each to get a total score. What is the most likely total score that I can get? ,['Overseas Competition->Knowledge Point->Counting Modules->Statistics and Probability->Questions Involving Probability->Typical Probability Problems->Rolling Dice']
2023-07-07,3489712bf419469fb79ab41aed184413,1,short_answer,"Last week, a class of $$36$$ students took a Mathematics test. The  average score of the class was $$89$$. The girls\textquotesingle{} average score was $$88$$  while the boys\textquotesingle{} average score was $$91$$. How many girls were there in  the class? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Equation Word Problems->Word Problems for Linear Equations with One Variable']
2023-07-07,393a5918d6354e808621ec682f62ddae,2,short_answer,"In the safari, there are some rhinos, deer and ostriches. The number of rhinos is equal to the number of deer. There are a total of $$28$$ heads and $$88$$ legs altogether. How many rhinos are there in the farm? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Chicken-Rabbit Problems->Solving Chicken-Rabbit Problems by Using Hypothesis']
2023-07-07,bb069229eb994a6685105c9e4771780d,2,short_answer,Twelve people (and no more) can sit evenly spaced around a square table.  Deesha puts eight of these square tables together in a row to make one very long rectangular table. What is the maximum number of people that can sit evenly spaced around this long table? ,['Overseas Competition->Knowledge Point->Combinatorics->Mathematical Thoughts->Combining Numbers with Figures']
2023-07-07,b6cf5eeb7a434c4697c9588add4acbec,1,short_answer,"Andrew has $30$ marbles less than the average of Boris, Jeffery and Xavier. Xavier has thrice as many marbles as Andrew. How many marbles does Jeffery and Boris have? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Equation Word Problems->Multivariate Linear Equation Word Problems']
2023-07-07,938d7287364b480e824843004f4aebab,1,short_answer,Divide:$9786\div7$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Division of Whole Numbers->Division out of the Multiplication Table']
2023-07-07,40b2f9c840514df0bcbdb734e998e84c,1,short_answer,"Susan bought a book, Crazy Science. $339$ digits are printed in numbering this book consecutively from $1$. How many pages are there in this book? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Page Number Problem']
2023-07-07,f98fcfbad2e34f8b8786c6f68bb63d64,1,short_answer,How many numbers have $$15$$ factors and are multiples of $$15$$? ,['Overseas Competition->Knowledge Point->Number Theory Modules->Factors and Multiples->Theorem of the Number of Factors of a Number']
2023-07-07,590b2a37fdc343dfa343951f96523662,1,short_answer,"The train from Peterborough to Edinburgh takes $$3$$ hours and $$50$$ minutes.  Last Thursday, Meera arrived in Edinburgh at $$11.15\text{am}$$, and her train ran exactly on time. At what time did her train leave Peterborough station?  Answer~\uline{~~~~~~~~~~}~ ",['Overseas Competition->Knowledge Point->Combinatorics->Time Problem->Time Calculation']
2023-07-07,b9cafccb9f7942af839da92a0784cef0,1,short_answer,Find the ones digit in $${{32}^{33}}-{{22}^{29}}$$. ,"['Overseas Competition->Knowledge Point->Number Theory Modules->Division without Remainders->Applying the Properties of Dividing without Remainders->Maximum/Minimum Problems of Division without Remainders ', 'Overseas Competition->Knowledge Point->Number Theory Modules->Place Value and Number Bases']"
2023-07-07,31ea77f39d7d403bbbe15a0f51d288e2,2,short_answer,"Students and teachers from Think Primary School are arranged in a square array with equal row spacing and column spacing on the playground. The outermost layer of the array is full of students, and the adjacent inner layer is full of teachers, then students, then teachers and so on until the innermost layer is reached. If there are $52$ more students than teachers in total, find the total number of people in the array. ",['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Squares->Solid Squares']
2023-07-07,def24a48cf8144e2845215066bcd4239,2,short_answer,"Let $A$ and $B$ be positive whole numbers. $A$ is a $2$-digit number and $B$ is a $4$-digit number. If $A+B$ and $A^{2}+B^{2}$ are both multiples of $7$, find the largest possible value of $B-A$. ",['Overseas Competition->Knowledge Point->Number Theory Modules']
2023-07-07,ce29edf6f9f549f8b1c3ce33cbd9bf94,2,short_answer,"There are $$12$$ players in a volleyball team. However, only $$6$$ players are needed for a volleyball match. How many ways are there to choose 6 players from $$12$$ players? ",['Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations->Basic Operations of Combinations']
2023-07-07,45a3a595ab6f4318985335abde87fad4,1,short_answer,"Danny bought $\frac{5}{7}$ as many apples as oranges. After Danny bought $12$ more oranges, he had $\frac{2}{3}$ as many apples as oranges. How many apples did Danny have?~\uline{~~~~~~~~~~}~ ",['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,4c1d54551ef14b4a8f6fff1699ee1017,1,short_answer,Complete the following:  $8\times80\times100=8^{2}\times\boxed{    \overset{ }{\overset{ }{ }}}$. ,['Overseas Competition->Knowledge Point->Number Theory Modules->Perfect Square Numbers->Basic Applications of Square Numbers']
2023-07-07,629056fd8d3d4d1ea0babc83d1b81d2e,1,short_answer,"The fraction $\dfrac{2014}{37}$ can be written in the form $$54+ \frac{1}{x+ \frac{1}{y+ \frac{1}{z}}}$$, where $$x,y,z$$ are distinct integers.  Find the value of $$x+y+z$$. ",['Overseas Competition->Knowledge Point->Calculation Modules->Fractions->Complex Fractions']
2023-07-07,303eb712b613463aa24269578fcdc93c,1,short_answer,"There are $$12$$ numbers from $$1$$ to $$12$$ on the clock. Eddie starts counting from one random number and counts clockwise, as $$1$$, $$2$$, $$3$$, $$4$$,~$\cdots\cdots$~He counts to $$30$$ and stops at the $$10$$ o\textquotesingle clock. Which number on the clock does he start counting from? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Periodic Problems->Periodic Problems of Time']
2023-07-07,3c819166640d4aecbdf6943fefaf19ae,1,short_answer,$$200+198+196+194+24=$$~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Addition and Subtraction ']
2023-07-07,20b44a4c32af41ef9142b775909cfdb5,1,short_answer,"There are two buckets of oil in a mechanic\textquotesingle s shop. The big one weighs $$89$$ kilograms and the small one weighs $$45$$ kilograms. After two buckets each sell the same amount of oil, the big one is left with $12$ times as much as the small one. How many kilograms of oil in each bucket have been sold? ","['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Problems of Difference and Multiple']"
2023-07-07,98d19dcddff5420181c5cbae730d43e1,1,short_answer,Avril has 15 apples. Eddie has 3 apples less than Avril. How many apples does Eddie have？ ,['Overseas Competition->Knowledge Point->Word Problem Modules']
2023-07-07,e0433d6820a94cd280f26a0265506784,1,short_answer,The jackpot in a lottery is £$$131 112$$. $$9$$ people hold equal winning tickets.  How much does each person receive? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Applying of Multiplication and Division']
2023-07-07,82d6cd07eb9b4742a9b4276838f20555,1,short_answer,"Many animals hibernate every winter. Among them, the snake hibernates for $180$ days. The bear\textquotesingle s hibernation time is $\dfrac{2}{3}$~of the snake\textquotesingle s, and the frog\textquotesingle s hibernation time is $\dfrac{5}{4}$~of the bear\textquotesingle s. How long does the frog hibernate for? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Knowing the Base']
2023-07-07,7b8f27df031046e09fbf9d6b69396f37,1,short_answer,A five-legged alien wanted to purchase some socks and shoes. Shoes were sold in $5$s at $ $78$ and socks sold in pairs at $ $12$. The alien wanted to purchase them for himself and his $5$ brothers.  How much did it cost him? $ $$~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Basic Profit and Loss Concepts->Calculating Profit from Cost and Price']
2023-07-07,23acb98496a1431485725ca44356cb95,1,short_answer,Find the smallest three-digit number which leaves a remainder of $$1$$ when divided by $$5$$ or $$6$$ or $$7$$. ,['Overseas Competition->Knowledge Point->Number Theory Modules->Remainder Problems->Chinese Remainder Theorem->Step-by-step Calculation']
2023-07-07,6aabcae871ce46f8ad05bfca32697274,2,short_answer,"Given that $$\text{a}$$, $$\text{b}$$, $$\text{c}$$ are prime numbers and $$31+\text{a = 26}+\text{b = 20}+\text{c}$$. Find the value of $$\text{a}\times \text{b}\times \text{c}$$. ",['Overseas Competition->Knowledge Point->Number Theory Modules->Prime and Composite Numbers->Applying Special Prime Numbers']
2023-07-07,21ec0c0ec1814ca58f0852a04fb021ce,1,short_answer,"Celine jogged at an average speed of $5\text{km/h}$ from her home to the nearby park and jogged back at an average speed of $4\text{km/h}$ via the same route. If Celine took a total time of $54\min $, what is the distance between her home and the park? ",['Overseas Competition->Knowledge Point->Counting Modules->Inclusion-Exclusion Principle']
2023-07-07,992b03b260e0423f8ae1b4a971e95d16,2,short_answer,What is the sum of all the numbers from $1$ to $30$? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Applying Addition and Subtraction']
2023-07-07,d43c72e5a6ae4f8db05bca5a0b40f880,1,short_answer,Joleen baked $$5$$ more pies than Rennie. $$\frac{3}{4}$$ of the number of pies Rennie baked was equal to $$\frac{2}{3}$$ of the number of pies Joleen baked. How many pies did they bake altogether? ,['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,04f441aa03884165973a65e941e979f6,1,short_answer,Mr Humberstone\textquotesingle s maths class has $$26$$ pupils. There are $$8$$ more girls than boys. How many girls are there? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Unitary Method Problems']
2023-07-07,5fdb9bf232c24130acb67d6989c9f36f,1,short_answer,"There are 35 students in a class, and they all like at least one of the two fruits, apples and bananas. The number of students who like apples is three times the number of students who like both, and the number of students who like bananas is five times the number of students who like both. How many students like both? ",['Overseas Competition->Knowledge Point->Counting Modules->Inclusion-Exclusion Principle->Inclusion-Exclusion Principle for Two Sets']
2023-07-07,5836c32ab92349858d64ea01519ff950,1,short_answer,"Lee and Nancy are typing a document. If they work together, they will finish the job in $$10$$ hours. If Nancy types $$20$$ hours in total while Lee stops after $6$ hours, they can also finish the job. How long will it take Nancy to finish the job by herself? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Work Word Problems->Collaborative Work Word Problems']
2023-07-07,7bb16c6234cc4815b0e5460af5d3bcde,0,short_answer,Mata bought $$3.5kg$$ of oranges from the store. She used $$550g$$ to make an orange pie and another $$1050g$$ to make orange juice. How many kilograms of orange did Mata leave? ,['Overseas Competition->Knowledge Point->Calculation Modules->Decimals->Addition and Subtraction of Decimals->Subtraction of Decimals']
2023-07-07,cfc90e2bd8784f839af8df92030da2cc,1,short_answer,"The school wants to buy some computers for students. The price for each computer is~£380, and there are 600 students in the school. How much will the school pay? ",['Overseas Competition->Knowledge Point->Word Problem Modules']
2023-07-07,45df453d65d8460098e8bd6f64aa6e8d,1,short_answer,"If $$a=1$$, $$b=2$$, and $$c=3$$, then $$\overline{abc}=123$$. Given that $$A=\overline{xy}$$ and $$B=\overline{2xy}$$, if $$B$$ is $$25$$ more than six times $$A$$, what is the value of $$A$$?  John attempted to answer the question in this way:  Since we have that $6\times \overline{xy}+25 = \overline{2xy}$, then $60x+6y+25=200+10x+y$ which implies that $10x+y =45$ and so $\overline{xy} = 45$.  Is he right or wrong? If not, solve for the correct answer. ",['Overseas Competition->Knowledge Point->Number Theory Modules->Place Value and Number Bases->Applying the Principle of Place Value']
